station,line,product,direction,planned_when,actual_when,delay_seconds
alexanderplatz,M4,tram,"Hohenschönhausen, Zingster Str.",2026-08-18T11:41:00+02:00,2026-08-18T11:41:00+02:00,0.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-18T11:41:00+02:00,2026-08-18T11:42:00+02:00,60.0
alexanderplatz,200,bus,"Prenzlauer Berg, Michelangelostr.",2026-08-18T11:42:00+02:00,2026-08-18T11:42:00+02:00,0.0
alexanderplatz,U5,subway,Frankfurter Allee,2026-08-18T11:42:00+02:00,2026-08-18T11:42:00+02:00,0.0
alexanderplatz,S75,suburban,S Wartenberg (Berlin),2026-08-18T11:40:00+02:00,2026-08-18T11:43:00+02:00,180.0
alexanderplatz,S3,suburban,S Spandau Bhf (Berlin),2026-08-18T11:43:00+02:00,2026-08-18T11:43:00+02:00,0.0
alexanderplatz,M2,tram,Am Steinberg,2026-08-18T11:43:00+02:00,2026-08-18T11:43:00+02:00,0.0
alexanderplatz,M5,tram,"Hohenschönhausen, Zingster Str.",2026-08-18T11:43:00+02:00,2026-08-18T11:43:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-18T11:43:00+02:00,2026-08-18T11:43:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-18T11:43:00+02:00,2026-08-18T11:43:00+02:00,0.0
alexanderplatz,U8,subway,Paracelsus-Bad,2026-08-18T11:43:00+02:00,2026-08-18T11:43:00+02:00,0.0
alexanderplatz,S3,suburban,S Friedrichshagen (Berlin),2026-08-18T11:42:00+02:00,2026-08-18T11:44:00+02:00,120.0
alexanderplatz,248,bus,U Breitenbachplatz via S Südkreuz,2026-08-18T11:44:00+02:00,2026-08-18T11:44:00+02:00,0.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-18T11:44:00+02:00,2026-08-18T11:44:00+02:00,0.0
alexanderplatz,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-18T11:45:00+02:00,2026-08-18T11:45:00+02:00,0.0
alexanderplatz,S75,suburban,S Charlottenburg Bhf (Berlin),2026-08-18T11:45:00+02:00,2026-08-18T11:45:00+02:00,0.0
alexanderplatz,U2,subway,Theodor-Heuss-Platz,2026-08-18T11:45:00+02:00,2026-08-18T11:45:00+02:00,0.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-18T11:46:00+02:00,2026-08-18T11:46:00+02:00,0.0
alexanderplatz,M4,tram,Falkenberg,2026-08-18T11:46:00+02:00,2026-08-18T11:46:00+02:00,0.0
alexanderplatz,300,bus,S+U Warschauer Str.,2026-08-18T11:46:00+02:00,2026-08-18T11:47:00+02:00,60.0
alexanderplatz,S5,suburban,S Strausberg Nord,2026-08-18T11:47:00+02:00,2026-08-18T11:47:00+02:00,0.0
alexanderplatz,M6,tram,"Hellersdorf, Riesaer Str.",2026-08-18T11:47:00+02:00,2026-08-18T11:47:00+02:00,0.0
alexanderplatz,U5,subway,Frankfurter Allee,2026-08-18T11:47:00+02:00,2026-08-18T11:47:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-18T11:48:00+02:00,2026-08-18T11:47:00+02:00,-60.0
alexanderplatz,M2,tram,Am Steinberg,2026-08-18T11:48:00+02:00,2026-08-18T11:48:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-18T11:48:00+02:00,2026-08-18T11:48:00+02:00,0.0
alexanderplatz,U8,subway,Wittenau,2026-08-18T11:48:00+02:00,2026-08-18T11:48:00+02:00,0.0
alexanderplatz,M6,tram,"Mitte, Am Kupfergraben",2026-08-18T11:45:00+02:00,2026-08-18T11:49:00+02:00,240.0
alexanderplatz,100,bus,"Mitte, Memhardstr.",2026-08-18T11:48:00+02:00,2026-08-18T11:49:00+02:00,60.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-18T11:49:00+02:00,2026-08-18T11:49:00+02:00,0.0
alexanderplatz,M5,tram,S+U Hauptbahnhof,2026-08-18T11:49:00+02:00,2026-08-18T11:50:00+02:00,60.0
alexanderplatz,S7,suburban,S Potsdam Hauptbahnhof,2026-08-18T11:50:00+02:00,2026-08-18T11:50:00+02:00,0.0
alexanderplatz,U2,subway,Ruhleben,2026-08-18T11:50:00+02:00,2026-08-18T11:50:00+02:00,0.0
alexanderplatz,S5,suburban,S Westkreuz (Berlin),2026-08-18T11:48:00+02:00,2026-08-18T11:51:00+02:00,180.0
alexanderplatz,300,bus,"Tiergarten, Philharmonie",2026-08-18T11:51:00+02:00,2026-08-18T11:51:00+02:00,0.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-18T11:51:00+02:00,2026-08-18T11:51:00+02:00,0.0
alexanderplatz,M4,tram,"Hohenschönhausen, Zingster Str.",2026-08-18T11:51:00+02:00,2026-08-18T11:51:00+02:00,0.0
alexanderplatz,S3,suburban,S Erkner Bhf,2026-08-18T11:52:00+02:00,2026-08-18T11:52:00+02:00,0.0
alexanderplatz,200,bus,S+U Zoologischer Garten via Potsdamer Platz,2026-08-18T11:52:00+02:00,2026-08-18T11:52:00+02:00,0.0
alexanderplatz,U5,subway,Frankfurter Allee,2026-08-18T11:52:00+02:00,2026-08-18T11:52:00+02:00,0.0
alexanderplatz,S3,suburban,S Spandau Bhf (Berlin),2026-08-18T11:53:00+02:00,2026-08-18T11:53:00+02:00,0.0
alexanderplatz,M2,tram,Heinersdorf,2026-08-18T11:53:00+02:00,2026-08-18T11:53:00+02:00,0.0
alexanderplatz,M5,tram,"Hohenschönhausen, Zingster Str.",2026-08-18T11:53:00+02:00,2026-08-18T11:53:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-18T11:53:00+02:00,2026-08-18T11:53:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-18T11:53:00+02:00,2026-08-18T11:53:00+02:00,0.0
alexanderplatz,U8,subway,Paracelsus-Bad,2026-08-18T11:53:00+02:00,2026-08-18T11:53:00+02:00,0.0
alexanderplatz,200,bus,"Prenzlauer Berg, Michelangelostr.",2026-08-18T11:54:00+02:00,2026-08-18T11:54:00+02:00,0.0
alexanderplatz,248,bus,S Südkreuz,2026-08-18T11:54:00+02:00,2026-08-18T11:54:00+02:00,0.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-18T11:54:00+02:00,2026-08-18T11:54:00+02:00,0.0
alexanderplatz,M6,tram,"Mitte, Am Kupfergraben",2026-08-18T11:55:00+02:00,2026-08-18T11:54:00+02:00,-60.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-18T11:56:00+02:00,2026-08-18T11:54:00+02:00,-120.0
alexanderplatz,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-18T11:55:00+02:00,2026-08-18T11:55:00+02:00,0.0
alexanderplatz,U2,subway,Theodor-Heuss-Platz,2026-08-18T11:55:00+02:00,2026-08-18T11:55:00+02:00,0.0
alexanderplatz,100,bus,S+U Zoologischer Garten via Reichstag,2026-08-18T11:56:00+02:00,2026-08-18T11:56:00+02:00,0.0
alexanderplatz,M4,tram,Falkenberg,2026-08-18T11:56:00+02:00,2026-08-18T11:56:00+02:00,0.0
alexanderplatz,M6,tram,"Hellersdorf, Riesaer Str.",2026-08-18T11:57:00+02:00,2026-08-18T11:57:00+02:00,0.0
alexanderplatz,U5,subway,Frankfurter Allee,2026-08-18T11:57:00+02:00,2026-08-18T11:57:00+02:00,0.0
alexanderplatz,S5,suburban,S Westkreuz (Berlin),2026-08-18T11:58:00+02:00,2026-08-18T11:58:00+02:00,0.0
alexanderplatz,M2,tram,Am Steinberg,2026-08-18T11:58:00+02:00,2026-08-18T11:58:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-18T11:58:00+02:00,2026-08-18T11:58:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-18T11:58:00+02:00,2026-08-18T11:58:00+02:00,0.0
alexanderplatz,U8,subway,Wittenau,2026-08-18T11:58:00+02:00,2026-08-18T11:58:00+02:00,0.0
alexanderplatz,M5,tram,S+U Hauptbahnhof,2026-08-18T11:59:00+02:00,2026-08-18T11:59:00+02:00,0.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-18T11:59:00+02:00,2026-08-18T11:59:00+02:00,0.0
alexanderplatz,S7,suburban,S Potsdam Hauptbahnhof,2026-08-18T12:00:00+02:00,2026-08-18T12:00:00+02:00,0.0
alexanderplatz,U2,subway,Ruhleben,2026-08-18T12:00:00+02:00,2026-08-18T12:00:00+02:00,0.0
alexanderplatz,S75,suburban,S Wartenberg (Berlin),2026-08-18T12:00:00+02:00,2026-08-18T12:00:00+02:00,0.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-18T12:01:00+02:00,2026-08-18T12:01:00+02:00,0.0
alexanderplatz,M4,tram,"Hohenschönhausen, Zingster Str.",2026-08-18T12:01:00+02:00,2026-08-18T12:01:00+02:00,0.0
alexanderplatz,100,bus,"Mitte, Memhardstr.",2026-08-18T12:03:00+02:00,2026-08-18T12:01:00+02:00,-120.0
alexanderplatz,S3,suburban,S Friedrichshagen (Berlin),2026-08-18T12:02:00+02:00,2026-08-18T12:02:00+02:00,0.0
alexanderplatz,U5,subway,Frankfurter Allee,2026-08-18T12:02:00+02:00,2026-08-18T12:02:00+02:00,0.0
alexanderplatz,S3,suburban,S Spandau Bhf (Berlin),2026-08-18T12:03:00+02:00,2026-08-18T12:03:00+02:00,0.0
alexanderplatz,M2,tram,Am Steinberg,2026-08-18T12:03:00+02:00,2026-08-18T12:03:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-18T12:03:00+02:00,2026-08-18T12:03:00+02:00,0.0
alexanderplatz,U8,subway,Paracelsus-Bad,2026-08-18T12:03:00+02:00,2026-08-18T12:03:00+02:00,0.0
alexanderplatz,200,bus,S+U Zoologischer Garten via Potsdamer Platz,2026-08-18T12:04:00+02:00,2026-08-18T12:03:00+02:00,-60.0
alexanderplatz,M6,tram,"Mitte, Am Kupfergraben",2026-08-18T12:05:00+02:00,2026-08-18T12:03:00+02:00,-120.0
alexanderplatz,248,bus,U Breitenbachplatz via S Südkreuz,2026-08-18T12:04:00+02:00,2026-08-18T12:04:00+02:00,0.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-18T12:04:00+02:00,2026-08-18T12:04:00+02:00,0.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-18T12:06:00+02:00,2026-08-18T12:04:00+02:00,-120.0
alexanderplatz,M5,tram,"Hohenschönhausen, Zingster Str.",2026-08-18T12:03:00+02:00,2026-08-18T12:05:00+02:00,120.0
alexanderplatz,U2,subway,Pankow,2026-08-18T12:03:00+02:00,2026-08-18T12:05:00+02:00,120.0
alexanderplatz,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-18T12:05:00+02:00,2026-08-18T12:05:00+02:00,0.0
alexanderplatz,S75,suburban,S Charlottenburg Bhf (Berlin),2026-08-18T12:05:00+02:00,2026-08-18T12:05:00+02:00,0.0
alexanderplatz,U2,subway,Theodor-Heuss-Platz,2026-08-18T12:05:00+02:00,2026-08-18T12:05:00+02:00,0.0
alexanderplatz,300,bus,S+U Warschauer Str.,2026-08-18T12:06:00+02:00,2026-08-18T12:05:00+02:00,-60.0
alexanderplatz,M4,tram,Falkenberg,2026-08-18T12:06:00+02:00,2026-08-18T12:06:00+02:00,0.0
alexanderplatz,200,bus,"Prenzlauer Berg, Michelangelostr.",2026-08-18T12:06:00+02:00,2026-08-18T12:07:00+02:00,60.0
alexanderplatz,S5,suburban,S Strausberg Nord,2026-08-18T12:07:00+02:00,2026-08-18T12:07:00+02:00,0.0
alexanderplatz,M6,tram,"Hellersdorf, Riesaer Str.",2026-08-18T12:07:00+02:00,2026-08-18T12:07:00+02:00,0.0
alexanderplatz,U5,subway,Frankfurter Allee,2026-08-18T12:07:00+02:00,2026-08-18T12:07:00+02:00,0.0
alexanderplatz,M5,tram,S+U Hauptbahnhof,2026-08-18T12:09:00+02:00,2026-08-18T12:07:00+02:00,-120.0
alexanderplatz,S5,suburban,S Westkreuz (Berlin),2026-08-18T12:08:00+02:00,2026-08-18T12:08:00+02:00,0.0
alexanderplatz,M2,tram,Am Steinberg,2026-08-18T12:08:00+02:00,2026-08-18T12:08:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-18T12:08:00+02:00,2026-08-18T12:08:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-18T12:08:00+02:00,2026-08-18T12:08:00+02:00,0.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-18T12:09:00+02:00,2026-08-18T12:08:00+02:00,-60.0
alexanderplatz,U8,subway,Wittenau,2026-08-18T12:08:00+02:00,2026-08-18T12:09:00+02:00,60.0
alexanderplatz,S7,suburban,S Potsdam Hauptbahnhof,2026-08-18T12:10:00+02:00,2026-08-18T12:10:00+02:00,0.0
alexanderplatz,U2,subway,Ruhleben,2026-08-18T12:10:00+02:00,2026-08-18T12:10:00+02:00,0.0
alexanderplatz,300,bus,"Tiergarten, Philharmonie",2026-08-18T12:11:00+02:00,2026-08-18T12:11:00+02:00,0.0
alexanderplatz,M4,tram,"Hohenschönhausen, Zingster Str.",2026-08-18T12:11:00+02:00,2026-08-18T12:11:00+02:00,0.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-18T12:11:00+02:00,2026-08-18T12:12:00+02:00,60.0
alexanderplatz,S3,suburban,S Erkner Bhf,2026-08-18T12:12:00+02:00,2026-08-18T12:12:00+02:00,0.0
alexanderplatz,U5,subway,Frankfurter Allee,2026-08-18T12:12:00+02:00,2026-08-18T12:12:00+02:00,0.0
alexanderplatz,S3,suburban,S Spandau Bhf (Berlin),2026-08-18T12:13:00+02:00,2026-08-18T12:13:00+02:00,0.0
alexanderplatz,M2,tram,Heinersdorf,2026-08-18T12:13:00+02:00,2026-08-18T12:13:00+02:00,0.0
alexanderplatz,M5,tram,"Hohenschönhausen, Zingster Str.",2026-08-18T12:13:00+02:00,2026-08-18T12:13:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-18T12:13:00+02:00,2026-08-18T12:13:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-18T12:13:00+02:00,2026-08-18T12:13:00+02:00,0.0
alexanderplatz,U8,subway,Paracelsus-Bad,2026-08-18T12:13:00+02:00,2026-08-18T12:13:00+02:00,0.0
alexanderplatz,M6,tram,"Mitte, Am Kupfergraben",2026-08-18T12:15:00+02:00,2026-08-18T12:13:00+02:00,-120.0
alexanderplatz,248,bus,S Südkreuz,2026-08-18T12:14:00+02:00,2026-08-18T12:14:00+02:00,0.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-18T12:14:00+02:00,2026-08-18T12:14:00+02:00,0.0
alexanderplatz,U2,subway,Theodor-Heuss-Platz,2026-08-18T12:15:00+02:00,2026-08-18T12:15:00+02:00,0.0
alexanderplatz,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-18T12:15:00+02:00,2026-08-18T12:16:00+02:00,60.0
alexanderplatz,200,bus,S+U Zoologischer Garten via Potsdamer Platz,2026-08-18T12:16:00+02:00,2026-08-18T12:16:00+02:00,0.0
alexanderplatz,M4,tram,Falkenberg,2026-08-18T12:16:00+02:00,2026-08-18T12:16:00+02:00,0.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-18T12:16:00+02:00,2026-08-18T12:17:00+02:00,60.0
alexanderplatz,M6,tram,"Hellersdorf, Riesaer Str.",2026-08-18T12:17:00+02:00,2026-08-18T12:17:00+02:00,0.0
alexanderplatz,U5,subway,Frankfurter Allee,2026-08-18T12:17:00+02:00,2026-08-18T12:17:00+02:00,0.0
alexanderplatz,100,bus,"Mitte, Memhardstr.",2026-08-18T12:18:00+02:00,2026-08-18T12:18:00+02:00,0.0
alexanderplatz,M2,tram,Am Steinberg,2026-08-18T12:18:00+02:00,2026-08-18T12:18:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-18T12:18:00+02:00,2026-08-18T12:18:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-18T12:18:00+02:00,2026-08-18T12:18:00+02:00,0.0
alexanderplatz,U8,subway,Wittenau,2026-08-18T12:18:00+02:00,2026-08-18T12:18:00+02:00,0.0
alexanderplatz,M5,tram,S+U Hauptbahnhof,2026-08-18T12:19:00+02:00,2026-08-18T12:19:00+02:00,0.0
alexanderplatz,200,bus,"Prenzlauer Berg, Michelangelostr.",2026-08-18T12:18:00+02:00,2026-08-18T12:20:00+02:00,120.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-18T12:19:00+02:00,2026-08-18T12:20:00+02:00,60.0
alexanderplatz,S7,suburban,S Potsdam Hauptbahnhof,2026-08-18T12:20:00+02:00,2026-08-18T12:20:00+02:00,0.0
alexanderplatz,S75,suburban,S Wartenberg (Berlin),2026-08-18T12:20:00+02:00,2026-08-18T12:20:00+02:00,0.0
alexanderplatz,U2,subway,Ruhleben,2026-08-18T12:20:00+02:00,2026-08-18T12:20:00+02:00,0.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-18T12:21:00+02:00,2026-08-18T12:21:00+02:00,0.0
alexanderplatz,M4,tram,"Hohenschönhausen, Zingster Str.",2026-08-18T12:21:00+02:00,2026-08-18T12:21:00+02:00,0.0
alexanderplatz,U5,subway,Frankfurter Allee,2026-08-18T12:22:00+02:00,2026-08-18T12:22:00+02:00,0.0
alexanderplatz,S3,suburban,S Spandau Bhf (Berlin),2026-08-18T12:23:00+02:00,2026-08-18T12:23:00+02:00,0.0
alexanderplatz,M2,tram,Am Steinberg,2026-08-18T12:23:00+02:00,2026-08-18T12:23:00+02:00,0.0
alexanderplatz,M5,tram,"Hohenschönhausen, Zingster Str.",2026-08-18T12:23:00+02:00,2026-08-18T12:23:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-18T12:23:00+02:00,2026-08-18T12:23:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-18T12:23:00+02:00,2026-08-18T12:23:00+02:00,0.0
alexanderplatz,U8,subway,Paracelsus-Bad,2026-08-18T12:23:00+02:00,2026-08-18T12:23:00+02:00,0.0
alexanderplatz,248,bus,U Breitenbachplatz via S Südkreuz,2026-08-18T12:24:00+02:00,2026-08-18T12:24:00+02:00,0.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-18T12:24:00+02:00,2026-08-18T12:24:00+02:00,0.0
alexanderplatz,M6,tram,"Mitte, Am Kupfergraben",2026-08-18T12:25:00+02:00,2026-08-18T12:24:00+02:00,-60.0
alexanderplatz,S75,suburban,S Charlottenburg Bhf (Berlin),2026-08-18T12:25:00+02:00,2026-08-18T12:25:00+02:00,0.0
alexanderplatz,U2,subway,Theodor-Heuss-Platz,2026-08-18T12:25:00+02:00,2026-08-18T12:25:00+02:00,0.0
alexanderplatz,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-18T12:25:00+02:00,2026-08-18T12:26:00+02:00,60.0
alexanderplatz,100,bus,S+U Zoologischer Garten via Reichstag,2026-08-18T12:26:00+02:00,2026-08-18T12:26:00+02:00,0.0
alexanderplatz,300,bus,S+U Warschauer Str.,2026-08-18T12:26:00+02:00,2026-08-18T12:26:00+02:00,0.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-18T12:26:00+02:00,2026-08-18T12:26:00+02:00,0.0
alexanderplatz,M4,tram,Falkenberg,2026-08-18T12:26:00+02:00,2026-08-18T12:26:00+02:00,0.0
alexanderplatz,S5,suburban,S Strausberg Nord,2026-08-18T12:27:00+02:00,2026-08-18T12:27:00+02:00,0.0
alexanderplatz,M6,tram,"Hellersdorf, Riesaer Str.",2026-08-18T12:27:00+02:00,2026-08-18T12:27:00+02:00,0.0
alexanderplatz,U5,subway,Frankfurter Allee,2026-08-18T12:27:00+02:00,2026-08-18T12:27:00+02:00,0.0
alexanderplatz,200,bus,S+U Zoologischer Garten via Potsdamer Platz,2026-08-18T12:28:00+02:00,2026-08-18T12:28:00+02:00,0.0
alexanderplatz,M2,tram,Am Steinberg,2026-08-18T12:28:00+02:00,2026-08-18T12:28:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-18T12:28:00+02:00,2026-08-18T12:28:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-18T12:28:00+02:00,2026-08-18T12:28:00+02:00,0.0
alexanderplatz,U8,subway,Wittenau,2026-08-18T12:28:00+02:00,2026-08-18T12:28:00+02:00,0.0
alexanderplatz,S5,suburban,S Westkreuz (Berlin),2026-08-18T12:28:00+02:00,2026-08-18T12:29:00+02:00,60.0
alexanderplatz,M5,tram,S+U Hauptbahnhof,2026-08-18T12:29:00+02:00,2026-08-18T12:29:00+02:00,0.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-18T12:29:00+02:00,2026-08-18T12:29:00+02:00,0.0
alexanderplatz,S7,suburban,S Potsdam Hauptbahnhof,2026-08-18T12:30:00+02:00,2026-08-18T12:30:00+02:00,0.0
alexanderplatz,U2,subway,Ruhleben,2026-08-18T12:30:00+02:00,2026-08-18T12:30:00+02:00,0.0
alexanderplatz,300,bus,"Tiergarten, Philharmonie",2026-08-18T12:31:00+02:00,2026-08-18T12:31:00+02:00,0.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-18T12:31:00+02:00,2026-08-18T12:31:00+02:00,0.0
alexanderplatz,M4,tram,"Hohenschönhausen, Zingster Str.",2026-08-18T12:31:00+02:00,2026-08-18T12:31:00+02:00,0.0
alexanderplatz,200,bus,"Prenzlauer Berg, Michelangelostr.",2026-08-18T12:30:00+02:00,2026-08-18T12:32:00+02:00,120.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-18T13:36:00+02:00,2026-08-18T13:33:00+02:00,-180.0
alexanderplatz,M6,tram,"Mitte, Am Kupfergraben",2026-08-18T13:35:00+02:00,2026-08-18T13:34:00+02:00,-60.0
alexanderplatz,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-18T13:35:00+02:00,2026-08-18T13:35:00+02:00,0.0
alexanderplatz,M6,tram,"Hellersdorf, Riesaer Str.",2026-08-18T13:35:00+02:00,2026-08-18T13:35:00+02:00,0.0
alexanderplatz,U2,subway,Theodor-Heuss-Platz,2026-08-18T13:35:00+02:00,2026-08-18T13:35:00+02:00,0.0
alexanderplatz,U8,subway,Wittenau,2026-08-18T13:28:00+02:00,2026-08-18T13:36:00+02:00,480.0
alexanderplatz,S5,suburban,S Hoppegarten,2026-08-18T13:37:00+02:00,2026-08-18T13:37:00+02:00,0.0
alexanderplatz,U5,subway,Frankfurter Allee,2026-08-18T13:37:00+02:00,2026-08-18T13:37:00+02:00,0.0
alexanderplatz,S5,suburban,S Westkreuz (Berlin),2026-08-18T13:38:00+02:00,2026-08-18T13:38:00+02:00,0.0
alexanderplatz,M2,tram,Am Steinberg,2026-08-18T13:38:00+02:00,2026-08-18T13:38:00+02:00,0.0
alexanderplatz,M4,tram,"Hohenschönhausen, Zingster Str.",2026-08-18T13:38:00+02:00,2026-08-18T13:38:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-18T13:38:00+02:00,2026-08-18T13:38:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-18T13:38:00+02:00,2026-08-18T13:38:00+02:00,0.0
alexanderplatz,M5,tram,S+U Hauptbahnhof,2026-08-18T13:39:00+02:00,2026-08-18T13:38:00+02:00,-60.0
alexanderplatz,U8,subway,Wittenau,2026-08-18T13:33:00+02:00,2026-08-18T13:39:00+02:00,360.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-18T13:39:00+02:00,2026-08-18T13:39:00+02:00,0.0
alexanderplatz,200,bus,S+U Zoologischer Garten via Potsdamer Platz,2026-08-18T13:40:00+02:00,2026-08-18T13:39:00+02:00,-60.0
alexanderplatz,S7,suburban,S Potsdam Hauptbahnhof,2026-08-18T13:40:00+02:00,2026-08-18T13:40:00+02:00,0.0
alexanderplatz,S75,suburban,S Wartenberg (Berlin),2026-08-18T13:40:00+02:00,2026-08-18T13:40:00+02:00,0.0
alexanderplatz,U2,subway,Ruhleben,2026-08-18T13:40:00+02:00,2026-08-18T13:40:00+02:00,0.0
alexanderplatz,200,bus,"Prenzlauer Berg, Michelangelostr.",2026-08-18T13:42:00+02:00,2026-08-18T13:40:00+02:00,-120.0
alexanderplatz,100,bus,S+U Zoologischer Garten via Reichstag,2026-08-18T13:41:00+02:00,2026-08-18T13:41:00+02:00,0.0
alexanderplatz,M5,tram,"Hohenschönhausen, Zingster Str.",2026-08-18T13:41:00+02:00,2026-08-18T13:41:00+02:00,0.0
alexanderplatz,S3,suburban,S Erkner Bhf,2026-08-18T13:42:00+02:00,2026-08-18T13:42:00+02:00,0.0
alexanderplatz,U5,subway,Frankfurter Allee,2026-08-18T13:42:00+02:00,2026-08-18T13:42:00+02:00,0.0
alexanderplatz,M6,tram,"Mitte, Am Kupfergraben",2026-08-18T13:45:00+02:00,2026-08-18T13:42:00+02:00,-180.0
alexanderplatz,300,bus,S+U Warschauer Str.,2026-08-18T13:46:00+02:00,2026-08-18T13:42:00+02:00,-240.0
alexanderplatz,U8,subway,Wittenau,2026-08-18T13:38:00+02:00,2026-08-18T13:43:00+02:00,300.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-18T13:41:00+02:00,2026-08-18T13:43:00+02:00,120.0
alexanderplatz,S3,suburban,S Spandau Bhf (Berlin),2026-08-18T13:43:00+02:00,2026-08-18T13:43:00+02:00,0.0
alexanderplatz,M2,tram,Am Steinberg,2026-08-18T13:43:00+02:00,2026-08-18T13:43:00+02:00,0.0
alexanderplatz,M4,tram,Falkenberg,2026-08-18T13:43:00+02:00,2026-08-18T13:43:00+02:00,0.0
alexanderplatz,U2,subway,Pankow,2026-08-18T13:43:00+02:00,2026-08-18T13:43:00+02:00,0.0
alexanderplatz,U5,subway,Hauptbahnhof,2026-08-18T13:43:00+02:00,2026-08-18T13:43:00+02:00,0.0
alexanderplatz,U8,subway,Hermannstraße,2026-08-18T13:44:00+02:00,2026-08-18T13:43:00+02:00,-60.0
alexanderplatz,248,bus,U Breitenbachplatz via S Südkreuz,2026-08-18T13:44:00+02:00,2026-08-18T13:44:00+02:00,0.0
alexanderplatz,U8,subway,Wittenau,2026-08-18T13:43:00+02:00,2026-08-18T13:45:00+02:00,120.0
alexanderplatz,S7,suburban,S Ahrensfelde Bhf (Berlin),2026-08-18T13:45:00+02:00,2026-08-18T13:45:00+02:00,0.0
alexanderplatz,S75,suburban,S Charlottenburg Bhf (Berlin),2026-08-18T13:45:00+02:00,2026-08-18T13:45:00+02:00,0.0
alexanderplatz,M6,tram,"Hellersdorf, Riesaer Str.",2026-08-18T13:45:00+02:00,2026-08-18T13:45:00+02:00,0.0
alexanderplatz,U2,subway,Theodor-Heuss-Platz,2026-08-18T13:45:00+02:00,2026-08-18T13:45:00+02:00,0.0
alexanderplatz,100,bus,"Mitte, Memhardstr.",2026-08-18T13:48:00+02:00,2026-08-18T13:45:00+02:00,-180.0
alexanderplatz,M4,tram,S Hackescher Markt,2026-08-18T13:46:00+02:00,2026-08-18T13:47:00+02:00,60.0
alexanderplatz,S5,suburban,S Strausberg Nord,2026-08-18T13:47:00+02:00,2026-08-18T13:47:00+02:00,0.0
alexanderplatz,U5,subway,Frankfurter Allee,2026-08-18T13:47:00+02:00,2026-08-18T13:47:00+02:00,0.0
alexanderplatz,S5,suburban,S Westkreuz (Berlin),2026-08-18T13:48:00+02:00,2026-08-18T13:48:00+02:00,0.0
alexanderplatz,M2,tram,Am Steinberg,2026-08-18T13:48:00+02:00,2026-08-18T13:48:00+02:00,0.0
